#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SAM
#Experiment: historical
#Model: MPI-M-MPI-ESM-LR_r1i1p1_SMHI-RCA4_v3
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-15
"date","SCA","NWS","NSA","NES","SAM","SWS","SES","SSA","full_domain"
"1994-06",12.351,4.275,5.579,1.888,0.184,7.804,0.707,2.567,3.186
"1994-07",14.028,3.319,3.814,1.404,0.132,4.633,0.305,3.128,2.366
"1994-08",13.047,4.408,2.995,1.154,0.318,3.467,0.467,2.631,2.189
"1994-09",11.42,4.874,2.376,0.77,1.432,2.812,1.009,2.215,2.229
"1994-10",12.624,7.402,5.167,1.83,3.247,3.447,1.24,3.617,3.822
"1994-11",7.09,6.307,8.417,6.486,9.814,2.556,2.888,3.301,6.33
"1994-12",7.656,5.096,6.484,11.035,9.913,3.655,3.032,3.735,6.54
"1995-01",4.775,3.341,3.855,10.369,7.803,4.17,3.965,3.972,5.455
"1995-02",3.72,5.119,4.266,5.671,7.481,3.932,3.43,3.959,4.863
"1995-03",3.962,6.686,4.839,7.903,9.356,2.708,2.7,2.924,5.53
"1995-04",7.056,6.43,5.871,7.702,3.975,2.83,1.139,4.293,4.691
"1995-05",13.466,4.847,5.532,2.699,1.235,4.185,1.513,3.604,3.533
"1995-06",14.022,2.73,4.048,1.264,0.051,4.652,0.408,3.382,2.361
"1995-07",14.189,3.413,3.517,1.055,0.062,5.981,0.375,3.423,2.366
"1995-08",9.724,3.102,3.251,1.444,0.119,4.125,0.722,3.38,2.171
"1995-09",8.207,5.383,4.346,1.3,0.811,3.702,0.351,2.861,2.622
"1995-10",12.448,6.76,6.541,5.439,4.424,2.619,1.591,2.804,4.761
"1995-11",9.091,4.138,6.921,8.548,10.392,3.486,2.24,3.281,6.087
"1995-12",5.3,4.076,7.384,12.53,8.164,4.322,4.515,3.267,6.878
"1996-01",7.563,5.137,5.511,11.185,7.844,4.073,4.578,4.001,6.372
"1996-02",4.057,5.495,4.442,9.767,9.281,4.419,2.486,3.4,5.656
"1996-03",3.853,7.775,4.974,8.624,8.519,3.092,1.776,3.562,5.532
"1996-04",3.721,6.805,6.572,5.79,4.105,1.897,0.888,3.95,4.442
"1996-05",9.489,5.013,7.063,2.597,0.478,4.018,0.789,3.063,3.514
"1996-06",14.519,3.542,4.863,1.41,0.189,6.124,0.262,2.999,2.737
"1996-07",12.061,3.296,2.994,1.146,0.132,6.624,0.482,3.027,2.235
"1996-08",13.5,3.544,2.579,0.866,0.133,2.928,0.275,3.606,1.908
"1996-09",14.27,5.656,3.554,1.361,1.498,4.663,0.782,3.381,2.883
"1996-10",13.507,7.801,5.392,3.79,6.675,2.916,2.069,3.569,4.894
"1996-11",17.446,5.69,6.428,5.869,9.857,2.811,2.359,3.998,5.878
"1996-12",8.047,5.192,6.434,9.277,8.099,3.719,4.349,4.092,6.301
"1997-01",5.174,5.485,5.939,13.001,9.743,3.96,5.432,3.902,7.183
"1997-02",4.028,5.158,3.656,8.9,9.246,3.91,5.807,3.726,5.958
"1997-03",2.706,7.031,4.869,10.618,7.846,2.203,2.103,3.207,5.571
"1997-04",2.908,7.194,6.934,10.414,6.323,3.864,2.119,3.754,5.949
"1997-05",7.065,4.545,7.482,4.41,1.214,2.879,1.58,3.19,3.977
"1997-06",10.669,3.593,4.678,1.364,0.165,5.46,0.964,2.925,2.694
"1997-07",10.141,2.849,3.847,1.577,0.462,4.531,0.921,2.692,2.398
"1997-08",11.609,3.066,2.248,1.191,0.418,3.587,0.497,2.965,1.874
"1997-09",11.969,6.63,3.299,1.999,1.956,5.143,1.443,2.937,3.2
"1997-10",13.991,8.351,3.792,1.795,4.385,2.776,2.451,3.152,3.98
"1997-11",15.356,8.256,5.278,6.488,6.771,2.895,2.78,2.99,5.49
"1997-12",7.825,6.622,6.075,9.728,10.517,2.043,2.726,3.687,6.356
"1998-01",3.7,4.799,3.228,10.934,9.516,3.017,2.256,4.167,5.385
"1998-02",2.61,3.55,2.196,11.209,8.605,2.844,4.393,3.554,5.265
"1998-03",1.701,6.014,4.625,12.939,8.95,3.044,2.517,3.004,6.012
"1998-04",2.868,6.981,6.565,9.538,5.729,5.098,2.127,3.692,5.688
"1998-05",7.215,5.93,7.295,2.756,0.534,5.519,1.128,3.302,3.831
"1998-06",12.653,3.283,3.95,1.495,0.435,6.553,1.924,2.646,2.847
"1998-07",11.824,2.871,3.215,1.057,0.429,5.992,1.059,2.985,2.341
"1998-08",16.669,3.516,1.839,0.674,0.185,3.948,0.831,2.381,1.899
"1998-09",13.932,5.482,2.098,0.718,0.631,5.061,0.522,2.95,2.233
"1998-10",15.917,7.91,2.976,2.083,4.858,5.492,2.425,3.581,4.081
"1998-11",12.368,7.727,5.279,4.779,7.748,3.296,3.306,3.515,5.424
"1998-12",7.291,5.116,5.175,9.387,8.716,3.467,5.062,3.553,6.185
"1999-01",3.452,4.586,3.59,11.546,9.055,3.011,4.099,3.785,5.815
"1999-02",3.289,5.423,3.931,9.95,8.811,2.979,4.996,3.504,5.883
"1999-03",1.94,6.886,5.209,11.689,8.325,2.641,2.118,2.904,5.865
"1999-04",3.417,5.879,7.83,10.028,4.866,2.936,1.636,4.276,5.603
"1999-05",9.558,6.996,8.856,4.549,0.957,3.743,1.132,3.684,4.611
"1999-06",14.028,2.931,5.145,1.714,0.178,4.498,0.787,2.543,2.746
"1999-07",15.453,2.984,3.436,1.391,0.097,4.068,0.749,2.545,2.281
"1999-08",16.458,2.419,2.508,1.141,0.094,3.234,0.405,3.216,1.886
"1999-09",18.037,6.765,3.902,1.61,3.011,3.594,1.867,2.846,3.604
"1999-10",14.155,7.328,6.562,2.351,4.151,3.008,2.339,3.493,4.577
"1999-11",11.592,6.053,6.692,6.975,9.286,3.053,2.862,3.686,6.033
"1999-12",7.465,6.484,7.624,9.483,10.78,2.628,3.917,3.427,6.994
"2000-01",6.056,5.921,5.564,11.648,9.004,2.982,4.432,4.133,6.597
"2000-02",6.548,5.426,3.39,7.072,8.522,3.35,4.568,4.724,5.361
"2000-03",4.78,7.22,4.136,6.803,6.977,3.069,3.311,3.826,5.1
"2000-04",6.225,7.573,6.909,6.231,6.509,3.679,1.6,3.44,5.337
"2000-05",9.421,5.392,7.686,3.339,1.322,2.853,1.295,3.033,3.967
"2000-06",12.743,3.403,4.633,1.794,0.159,4.135,0.418,3.797,2.624
"2000-07",13.262,2.834,3.5,1.266,0.137,2.973,0.301,3.283,2.102
"2000-08",10.986,3.543,2.818,1.264,0.303,3.395,1.011,3.37,2.163
"2000-09",12.123,5.704,4.589,1.069,0.763,4.577,0.528,2.641,2.841
"2000-10",10.831,6.777,6.157,2.23,5.775,3.089,2.222,3.417,4.572
"2000-11",7.754,5.803,5.846,7.216,9.166,2.539,2.805,3.988,5.704
"2000-12",9.4,5.818,8.458,13.521,8.549,2.86,3.223,3.372,7.27
"2001-01",5.945,4.437,3.869,11.521,8.445,3.428,4.786,4.138,6.009
"2001-02",4.487,4.535,2.964,8.067,10.235,2.726,2.97,3.583,5.099
"2001-03",3.393,7.178,4.717,11.041,9.224,3.135,3.015,3.196,6.091
"2001-04",5.392,7.412,8.601,9.42,6.349,2.554,1.66,3.382,6.086
"2001-05",9.819,4.225,6.349,2.998,0.947,2.361,1.15,3.728,3.397
"2001-06",12.963,2.971,4.268,1.316,0.309,4.915,1.004,3.69,2.604
"2001-07",13.564,3.27,3.759,1.407,0.118,4.123,0.435,3.046,2.314
"2001-08",13.535,3.938,3.218,1.079,0.165,3.338,0.743,2.796,2.222
"2001-09",15.479,6.363,2.894,1.037,1.493,2.66,2.175,2.826,2.923
"2001-10",12.17,6.701,4.849,4.246,5.616,3.284,1.57,3.741,4.439
"2001-11",13.979,6.853,5.868,6.272,8.075,2.794,4.109,3.542,5.921
"2001-12",7.899,6.353,6.914,11.168,9.25,3.102,2.33,3.037,6.502
"2002-01",4.946,4.94,4.048,9.469,10.05,3.944,3.001,3.641,5.682
"2002-02",2.983,5.109,3.544,8.284,9.084,2.643,2.002,3.125,4.89
"2002-03",3.503,5.103,3.966,8.268,8.261,3.556,1.87,3.809,4.933
"2002-04",4.433,5.991,5.385,7.782,5.755,2.745,1.686,3.515,4.828
"2002-05",8.612,6.194,9.154,3.45,0.994,5.508,0.765,3.699,4.449
"2002-06",12.672,4.127,6.124,1.739,0.149,4.72,0.746,2.537,3.093
"2002-07",11.635,2.265,3.408,1.56,0.095,4.202,0.206,3.53,2.071
"2002-08",12.694,3.713,2.736,0.939,0.338,4.663,0.745,3.293,2.174
"2002-09",12.861,5.566,2.809,0.975,0.824,4.152,0.868,2.86,2.456
"2002-10",14.684,8.82,4.63,2.629,4.642,2.133,2.199,2.968,4.308
"2002-11",10.211,7.97,5.137,5.067,6.183,2.808,2.479,3.611,4.971
"2002-12",8.541,7.886,5.889,6.694,9.729,2.333,4.611,3.315,6.294
"2003-01",5.204,5.151,4.322,11.809,8.567,3.464,6.19,4.166,6.534
"2003-02",3.731,4.926,4.185,13.215,7.735,2.788,4.057,3.907,6.027
"2003-03",3.454,7.383,7.134,13.495,9.646,3.492,2.473,3.091,7.025
"2003-04",3.845,5.794,6.62,9.547,5.03,2.111,1.812,2.358,5.161
"2003-05",11.532,7.649,8.445,3.036,0.928,3.891,2.349,3.829,4.665
"2003-06",15.418,3.05,4.608,1.613,0.252,6.05,0.904,2.85,2.796
"2003-07",14.439,2.577,3.558,0.98,0.037,4.131,0.719,2.404,2.164
"2003-08",16.327,3.613,2.565,0.9,0.087,4.782,0.254,2.954,2.045
"2003-09",15.626,5.522,1.708,0.744,1.301,4.268,1.373,3.441,2.442
"2003-10",17.353,7.568,4.114,2.121,3.941,1.924,3.071,3.108,4.086
"2003-11",9.912,6.552,3.261,3.66,5.633,3.171,4.465,3.292,4.477
"2003-12",8.647,5.682,5.89,10.967,9.512,3.606,5.051,3.555,6.821
"2004-01",4.078,5.077,3.953,9.74,9.398,3.342,4.667,4.107,5.913
"2004-02",3.912,6.425,3.147,9.01,10.008,3.782,3.336,4.548,5.638
"2004-03",5.359,7.022,5.126,9.658,8.012,3.496,2.561,3.66,5.773
"2004-04",5.707,7.188,6.891,9.444,5.361,3.563,1.476,3.976,5.565
"2004-05",10.76,6.296,9.573,4.076,1.677,4.732,0.59,3.371,4.703
"2004-06",15.898,4.463,6.413,2.029,0.367,3.964,1.202,2.24,3.381
"2004-07",14.616,2.889,3.896,1.383,0.077,3.319,0.513,3.24,2.303
"2004-08",12.716,3.81,3.849,1.404,0.153,3.495,0.671,3.841,2.432
"2004-09",11.228,4.728,4.012,1.993,0.945,2.637,0.617,2.842,2.64
"2004-10",18.641,7.259,5.348,2.801,4.603,2.163,2.122,3.266,4.437
"2004-11",10.939,5.023,5.901,7.312,8.508,3.263,2.926,3.708,5.665
"2004-12",7.794,5.145,7.475,11.842,10.632,3.977,3.258,3.538,7.094
"2005-01",5.107,3.962,4.078,11.197,7.537,4.196,3.296,4.035,5.536
"2005-02",3.028,3.883,3.463,11.108,8.57,4.079,5.526,4.095,5.933
"2005-03",4.309,7.235,6.162,10.739,8.78,3.638,2.839,3.415,6.356
"2005-04",3.989,7.299,5.924,6.399,6.395,1.907,1.898,3.543,4.983
"2005-05",9.153,6.976,10.263,3.798,1.323,3.481,1.083,2.686,4.802
"2005-06",13.472,4.03,5.81,2.02,0.242,5.272,0.852,3.444,3.18
"2005-07",13.034,2.96,4.15,1.538,0.051,3.915,0.391,2.546,2.328
"2005-08",10.938,4.117,4.316,1.408,0.345,4.175,0.287,3.239,2.507
"2005-09",17.783,6.683,4.229,1.328,1.408,4.171,0.932,2.894,3.226
"2005-10",12.639,7.191,5.758,3.188,4.497,2.493,1.466,3.292,4.297
"2005-11",19.128,5.924,7.427,7.184,9.487,2.759,3.191,3.533,6.483
"2005-12",7.501,5.187,8.759,13.049,8.574,2.489,2.886,3.91,7.089
