#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_OURANOS-CRCM5_v1
#Variable: tas
#Area: landsea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"2030-11",-6.112,-3.052,4.128,6.409,8.782,16.906,24.035,5.501
"2030-12",-8.652,-8.938,-2.12,0.304,3.946,13.903,23.181,2.706
"2031-01",-18.943,-16.996,-2.731,-2.707,1.894,14.794,22.729,-1.159
"2031-02",-14.059,-20.561,-2.337,-3.217,1.429,13.836,23.067,-1.39
"2031-03",-10.578,-20.002,3.333,4.332,1.757,15.324,22.546,-0.205
"2031-04",-4.735,-9.562,5.95,9,7.184,18.513,23.797,3.731
"2031-05",2.141,-1.953,10.832,17.22,11.946,21.094,24.996,8.03
"2031-06",9.099,5.105,15.596,20.759,15.736,23.397,26.21,12.17
"2031-07",13.066,11.598,18.065,24.192,18.66,24.544,26.71,15.54
"2031-08",12.632,12.021,19.17,23.48,20.129,25.179,27.206,16.1
"2031-09",8.976,7.715,17.289,20.819,18.691,24.627,27.266,14.274
"2031-10",1.647,2.05,10.471,13.024,12.524,21.485,25.943,9.559
"2031-11",-4.686,-4.993,4.295,5.208,7.9,17.214,24.758,5.64
"2031-12",-11.944,-11.373,0.335,0.325,4.946,15.414,23.779,2.165
"2032-01",-16.677,-18.759,-3.215,-5.722,1.489,13.324,22.173,-1.468
"2032-02",-15.36,-21.941,-1.784,-5.609,1.499,14.88,22.776,-1.227
"2032-03",-10.667,-15.936,0.803,3.514,3.494,15.992,22.595,0.744
"2032-04",-5.452,-9.676,4.082,9.807,7.675,17.764,22.934,3.775
"2032-05",3.835,-1.025,10.298,15.707,11.217,20.401,24.695,8.564
"2032-06",9.135,5.145,15.468,19.34,14.706,23.505,26.191,12.428
"2032-07",14.559,11.88,20.298,22.795,19.526,24.595,26.685,16.484
"2032-08",14.038,12.477,19.085,22.585,21.141,24.74,27.209,16.902
