#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-ANT
#Experiment: rcp45
#Model: ICHEC-EC-EARTH_r3i1p1_DMI-HIRHAM5_v1
#Variable: tas
#Variable_longname: mean near-surface air temperature
#Units: degC
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","EAN","WAN","full_domain"
"2040-04",-29.931,-14.343,-17.435
"2040-05",-33.88,-17.786,-20.752
"2040-06",-35.411,-17.38,-22.409
"2040-07",-36.412,-24.724,-24.873
"2040-08",-36.225,-25.58,-24.84
"2040-09",-36.579,-19.941,-23.898
"2040-10",-29.218,-18.748,-19.629
"2040-11",-24.369,-10.541,-14.64
"2040-12",-17.298,-7.136,-9.646
"2041-01",-16.531,-5.665,-8.281
"2041-02",-22.628,-7.46,-11.39
"2041-03",-26.675,-10.659,-14.42
"2041-04",-30.717,-13.417,-17.685
"2041-05",-30.182,-16.797,-18.579
"2041-06",-37.224,-20.192,-23.818
"2041-07",-31.539,-19.49,-21.623
"2041-08",-34.034,-29.859,-25.272
"2041-09",-37.102,-24.622,-25.067
"2041-10",-30.079,-15.724,-19.045
"2041-11",-24.61,-10.063,-14.437
"2041-12",-18.421,-8.319,-10.498
"2042-01",-18.468,-4.011,-8.868
"2042-02",-20.181,-7.744,-10.206
"2042-03",-24.869,-10.457,-13.382
"2042-04",-31.095,-12.854,-17.507
"2042-05",-33.865,-13.949,-19.957
"2042-06",-30.05,-15.948,-18.953
"2042-07",-36.287,-23.215,-24.446
"2042-08",-38.208,-21.348,-25.226
"2042-09",-34.902,-19.508,-22.723
"2042-10",-32.933,-18.857,-21.582
"2042-11",-24.24,-10.839,-14.503
"2042-12",-19.047,-6.173,-10.238
"2043-01",-17.637,-4.609,-8.587
"2043-02",-20.658,-5.163,-9.784
"2043-03",-26.918,-11.602,-14.538
"2043-04",-30.153,-13.591,-17.192
"2043-05",-29.726,-17.899,-18.329
"2043-06",-31.372,-15.183,-19.456
"2043-07",-35.716,-23.724,-24.14
"2043-08",-40.344,-19.199,-25.74
"2043-09",-37.81,-18.435,-24.46
"2043-10",-30.357,-13.68,-19.232
"2043-11",-24.703,-11.712,-15.013
"2043-12",-15.812,-5.746,-8.514
"2044-01",-16.917,-4.084,-8.072
"2044-02",-21.977,-6.854,-10.77
"2044-03",-26.451,-9.77,-13.848
"2044-04",-27.447,-12.666,-15.53
"2044-05",-30.653,-14.587,-18.208
"2044-06",-31.596,-19.03,-20.171
"2044-07",-35.086,-22.476,-23.418
"2044-08",-39.335,-26.159,-26.809
"2044-09",-36.335,-20.448,-23.579
"2044-10",-31.485,-15.117,-19.826
"2044-11",-23.737,-11.796,-14.512
"2044-12",-17.904,-6.256,-9.713
"2045-01",-16.54,-6.172,-8.285
"2045-02",-19.052,-7.771,-9.596
"2045-03",-25.554,-10.472,-13.578
"2045-04",-30.805,-13.633,-17.388
"2045-05",-33.149,-18.746,-20.203
"2045-06",-34.661,-19.171,-21.905
"2045-07",-34.017,-17.377,-22.081
"2045-08",-34.669,-28.235,-25.37
"2045-09",-33.803,-22.392,-23.358
"2045-10",-30.548,-18.686,-20.027
"2045-11",-26.697,-12.239,-16.084
"2045-12",-17.6,-6.988,-9.804
"2046-01",-16.943,-5.771,-8.659
"2046-02",-21.709,-6.624,-10.942
"2046-03",-28.125,-12.604,-15.559
"2046-04",-32.723,-14.307,-18.863
"2046-05",-35.278,-19.016,-21.787
"2046-06",-37.398,-22.559,-24.141
"2046-07",-34.446,-21.347,-23.051
"2046-08",-37.687,-23.986,-26.019
"2046-09",-36.133,-23.713,-24.204
"2046-10",-34.157,-15.767,-21.456
"2046-11",-23.059,-9.135,-13.515
"2046-12",-19.496,-6.209,-10.543
"2047-01",-18.156,-5.628,-9.212
"2047-02",-21.129,-7.429,-10.81
"2047-03",-27.602,-10.546,-14.827
"2047-04",-29.473,-12.301,-16.617
"2047-05",-32.391,-15.693,-19.59
"2047-06",-35.491,-17.468,-22.374
"2047-07",-36.779,-24.391,-25.181
"2047-08",-33.953,-20.583,-23.12
"2047-09",-36.861,-17.526,-24.022
"2047-10",-28.9,-13.921,-18.137
"2047-11",-24.174,-11.262,-14.504
"2047-12",-17.868,-6.246,-9.823
"2048-01",-18.118,-5.734,-9.084
"2048-02",-22.993,-8.073,-11.708
"2048-03",-27.558,-10.485,-15.054
"2048-04",-30.552,-13.617,-17.518
"2048-05",-32.216,-14.792,-19.598
"2048-06",-31.755,-16.429,-20.08
"2048-07",-36.729,-18.29,-23.842
"2048-08",-40.435,-21.725,-26.284
"2048-09",-37.379,-23.775,-25.262
"2048-10",-32.877,-17.225,-20.703
"2048-11",-24.347,-10.673,-14.532
"2048-12",-18.167,-6.53,-9.968
"2049-01",-18.524,-6.433,-9.575
"2049-02",-22.34,-7.059,-11.309
"2049-03",-26.281,-12.176,-14.537
"2049-04",-31.081,-14.504,-17.879
"2049-05",-32.74,-20.288,-20.52
"2049-06",-35.992,-17.608,-22.865
"2049-07",-38.326,-19.297,-24.976
"2049-08",-40.918,-23.283,-26.913
"2049-09",-35.678,-23.005,-24.094
"2049-10",-33.55,-16.742,-21.128
"2049-11",-25.78,-12.884,-15.78
