#Dataset: MIROC-MIROC5_r1i1p1_rcp26_GERICS-REMO2015_v1
#Variable: tas
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-03-14
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2032-07",19.693,22.019,17.32,26.646,24.073
"2032-08",16.316,24.187,18.147,27.871,24.519
"2032-09",10.09,15.99,10.408,22.409,18.027
"2032-10",3.935,8.107,4.105,16.535,11.488
"2032-11",-0.223,2.859,-0.967,10.789,6.109
"2032-12",-8.151,-3.138,-13.856,8.054,0.25
"2033-01",-6.132,-4.497,-13.561,5.636,-0.773
"2033-02",-6.406,-2.506,-12.86,6.745,0.412
"2033-03",-3.244,1.088,-8.546,10.52,4.38
"2033-04",-0.041,9.665,1.593,14.726,10.245
"2033-05",6.324,15.531,7.796,19.037,15.438
"2033-06",12.868,20.71,15.21,23.635,20.879
"2033-07",14.314,22.41,17.727,27.268,23.518
"2033-08",14.551,23.235,17.722,26.967,23.6
"2033-09",9.249,16.168,12.992,23.076,18.685
"2033-10",6.251,10.36,5.258,17.332,12.897
"2033-11",-0.569,-0.283,-7.368,11.332,4.777
"2033-12",-2.537,-4.845,-13.826,6.605,0.053
"2034-01",-7.005,-4.751,-16.068,6.094,-1.072
"2034-02",-9.643,-2.24,-13.397,8.427,0.582
"2034-03",-5.859,-0.864,-8.2,10.685,3.736
"2034-04",0.682,6.698,-0.852,13.34,8.755
"2034-05",8.188,13.765,9.519,18.591,15.451
"2034-06",11.401,18.042,16.233,24.596,20.69
"2034-07",15.399,21.238,17.772,28.058,23.725
"2034-08",14.045,20.754,14.741,26.707,22.303
"2034-09",10.66,18.382,15.237,22.673,19.435
"2034-10",4.047,10.871,3.559,17.994,12.742
"2034-11",-1.945,3.383,-2.704,11.654,6.109
"2034-12",-3.943,-2.417,-9.123,7.381,1.555
"2035-01",-11.768,-7.086,-19.641,6.742,-2.311
"2035-02",-10.869,-8.837,-16.588,6.392,-1.772
"2035-03",-3.325,1.287,-8.674,12.293,5.29
"2035-04",0.784,9.628,2.829,15.283,10.85
"2035-05",7.423,17.059,9.096,20.382,16.797
"2035-06",11.779,17.63,19.478,24.51,21.189
"2035-07",13.884,20.412,18.914,26.628,23.062
"2035-08",14.444,20.265,15.846,26.404,22.476
"2035-09",8.255,15.447,9.447,22.591,17.675
"2035-10",3.131,9.657,0.979,18.274,12.126
"2035-11",-2.795,2.417,-7.526,12.255,5.284
"2035-12",-5.794,-5.058,-18.252,7.074,-0.485
"2036-01",-9.213,-10.114,-20.825,5.211,-3.204
"2036-02",-9.49,-3.36,-17.013,9.871,0.686
"2036-03",-1.592,2.034,-4.412,10.487,5.429
"2036-04",3.33,9.718,1.793,14.123,10.572
"2036-05",8.083,13.838,9.056,19.378,15.67
"2036-06",13.982,18.612,17.499,22.676,20.649
"2036-07",17.197,20.504,19.483,27.791,24.206
"2036-08",15.534,20.06,18.733,25.91,22.865
"2036-09",8.775,11.893,10.75,21.412,16.712
"2036-10",4.986,10.857,4.973,17.76,13.023
"2036-11",0.648,4.765,-4.233,12.193,6.765
"2036-12",-0.857,0.609,-9.484,7.96,2.884
"2037-01",-3.863,-3.088,-14.545,5.52,-0.26
"2037-02",-7.472,-3.168,-15.064,9.166,1.013
"2037-03",-6.664,0.306,-12.036,11.764,3.709
"2037-04",2.789,8.72,0.552,15.62,10.85
"2037-05",7.507,12.574,10.447,18.514,15.208
"2037-06",13.512,16.821,18.115,23.02,20.466
"2037-07",17.242,20.847,20.693,27.541,24.211
"2037-08",15.962,20.682,20.211,27.166,23.672
"2037-09",9.363,16.005,12.248,23.703,18.725
"2037-10",5.502,10.719,5.283,17.543,12.918
"2037-11",0.1,3.447,-5.805,11.493,5.874
"2037-12",-4.836,1.448,-6.483,7.973,2.606
"2038-01",-9.036,-4.443,-9.475,5.925,-0.579
"2038-02",-8.131,-6.023,-16.733,7.469,-0.844
"2038-03",-4.21,1.617,-6.826,11.363,4.998
"2038-04",1.515,9.132,4.943,14.232,10.66
"2038-05",6.822,14.679,8.522,19.449,15.681
"2038-06",12.619,18.392,17.836,23.896,21.098
"2038-07",15.113,20.539,22.359,27.76,24.199
"2038-08",12.392,18.655,17.037,27.564,22.44
"2038-09",10.181,13.93,11.888,22.102,17.585
"2038-10",5.795,8.846,2.501,16.635,11.796
"2038-11",-1.416,2.549,-5.04,10.779,5.333
"2038-12",-4.393,-2.685,-10.186,7.093,1.301
"2039-01",-8.283,-4.177,-16.043,6.966,-0.797
"2039-02",-5.34,-1.87,-16.623,7.738,0.766
"2039-03",-3.98,0.441,-7.342,10.382,4.433
"2039-04",1.029,8.97,3.635,14.044,10.297
"2039-05",9.606,15.001,11.095,18.255,16.071
"2039-06",17.262,19.58,16.185,23.132,21.303
"2039-07",18.007,22.648,20.441,27.344,24.708
"2039-08",15.556,21.641,18.691,27.042,23.552
"2039-09",10.596,14.623,11.146,21.627,17.654
"2039-10",7.207,12.042,5.901,17.321,13.477
"2039-11",-0.166,5.115,1.322,12.451,7.799
"2039-12",-4.873,0.805,-8.875,9.669,3.208
"2040-01",-5.768,-3.025,-13.807,6.675,0.077
"2040-02",-8.515,-2.598,-10.578,7.499,1.137
"2040-03",-6.357,2.132,-8.675,12.154,4.676
"2040-04",0.58,7.905,2.476,14.935,10.162
"2040-05",9.174,14.503,9.281,18.009,15.41
"2040-06",13.623,18.902,16.653,24.088,21.196
"2040-07",15.163,21.571,19.394,27.023,23.787
"2040-08",14.665,20.146,17.321,26.099,22.598
"2040-09",10.151,14.884,12.655,22.803,18.344
"2040-10",5.588,8.96,5.283,16.303,12.082
"2040-11",-0.14,4.091,-0.778,11.526,6.821
"2040-12",-5.336,-0.841,-7.376,6.455,1.577
"2041-01",-4.205,-0.795,-7.959,6.603,1.766
"2041-02",-10.535,-3.101,-19.127,10.015,0.445
"2041-03",-3.002,1.255,-9.018,10.623,4.606
"2041-04",3.169,9.236,2.689,15.119,10.984
"2041-05",7.196,12.811,10.972,18.241,15.022
"2041-06",15.96,20.309,19.652,22.653,21.4
"2041-07",17.369,22.131,20.306,27.2,24.489
"2041-08",15.292,18.453,13.505,26.317,22.105
"2041-09",12.155,17.382,10.063,23.484,19.201
"2041-10",7.126,8.861,2.156,16.31,12.041
"2041-11",-2.179,3.685,-3.378,11.581,6.032
"2041-12",-7.217,-2.278,-8.704,7.182,0.975
"2042-01",-11.047,-4.696,-14.039,9.004,0.126
"2042-02",-6.464,-1.562,-21.226,10.203,1.094
"2042-03",-2.476,2.322,-7.716,10.594,5.027
"2042-04",1.556,8.697,2.44,15.103,10.633
"2042-05",8.784,13.361,11.014,18.845,15.984
"2042-06",13.418,18.13,19.943,23.72,21.368
"2042-07",14.228,19.172,19.448,28.408,23.621
"2042-08",14.12,19.269,17.287,27.989,23.092
"2042-09",10.061,14.961,12.883,24.025,18.922
"2042-10",5.224,8.599,3.757,17.298,12.242
"2042-11",1.333,3.219,-5.909,10.88,5.847
"2042-12",-5.718,-5.48,-14.742,5.898,-0.753
"2043-01",-11.683,-4.104,-17.508,7.057,-1.407
"2043-02",-9.658,-3.01,-17.339,8.035,-0.016
"2043-03",-4.922,-1.08,-11.89,9.661,2.766
"2043-04",3.448,9.805,3.775,14.607,11.042
"2043-05",6.014,14.491,12.216,18.647,15.694
"2043-06",12.362,16.947,16.552,23.605,20.24
"2043-07",17.009,22.26,19.389,27.551,24.29
"2043-08",14.687,20.918,19.18,26.904,23.165
"2043-09",10.161,17.072,12.292,22.374,18.546
"2043-10",3.138,9.764,5.197,16.856,12.136
"2043-11",-0.258,5.13,-3.079,12.358,6.969
"2043-12",-6.77,-3.439,-10.614,6.966,0.413
"2044-01",-10.208,-5.241,-20.894,7.103,-1.931
"2044-02",-7.826,-2.932,-16.106,8.142,0.206
"2044-03",-5.113,1.411,-4.934,10.468,4.76
"2044-04",2.062,10.266,0.853,16.214,11.239
"2044-05",8.628,14.517,9.124,19.379,16.058
"2044-06",12.007,17.162,16.208,22.946,19.944
"2044-07",16.273,21.033,20.236,27.326,24.003
"2044-08",14.131,18.666,18.376,27.788,22.986
"2044-09",11.497,14.863,12.111,22.895,18.49
"2044-10",6.278,7.627,1.66,17.699,12.152
"2044-11",-0.236,5.504,-6.597,12.427,6.654
"2044-12",-5.612,-1.023,-12.534,8.696,1.612
"2045-01",-7.561,-1.65,-14.35,7.684,0.358
"2045-02",-3.447,0.045,-8.121,7.084,2.23
"2045-03",-5.147,2.157,-5.899,12.034,5.252
"2045-04",-0.41,10.042,1.695,15.488,10.578
"2045-05",5.473,11.558,12.788,18.887,15.22
"2045-06",14.415,18.494,18.767,25.35,21.963
"2045-07",16.265,19.141,16.891,26.216,22.577
"2045-08",14.718,19.976,16.31,26.835,22.576
"2045-09",11.883,15.77,9.95,22.74,18.457
"2045-10",5.83,10.537,4.245,17.448,12.936
"2045-11",-0.323,3.739,-3.847,11.95,6.472
"2045-12",-6.198,0.485,-10.986,8.809,2.176
