#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_CLMcom-CCLM4-8-17_v1
#Variable: meanpr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-17
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","MED","SAH","WAF","CAF","NEAF","SEAF","WSAF","ESAF","MDG","ARP","full_domain"
"1986-09",0.765,0.679,9.845,1.655,0.458,1.433,0.981,0.593,0.407,0.497,2.014
"1986-10",1.96,0.556,10.875,2.545,1.593,4.249,1.115,1.599,0.594,0.317,2.42
"1986-11",1.834,0.307,18.794,5.262,0.615,6.399,0.418,2.369,1.694,0.218,2.572
"1986-12",1.346,0.192,1.822,10.781,0.63,10.148,0.529,6.073,6.833,0.228,3.219
"1987-01",2.574,0.512,0.078,15.261,0.021,2.553,1.499,4.797,7.132,0.015,2.809
"1987-02",2.031,0.114,0.378,10.704,0.036,0.62,1.555,5.002,8.071,0.099,2.827
"1987-03",1.169,0.09,3.666,7.27,0.05,4.337,0.923,4.859,6.72,0.102,3.35
"1987-04",1.258,0.144,7.056,11.757,0.244,8.174,1.356,5.921,8.154,0.157,3.676
"1987-05",1.29,0.069,10.643,7.299,0.221,4.903,0.661,1.472,2.383,0.038,2.964
"1987-06",0.17,0.176,17.198,1.166,0.325,0.776,2.922,2.323,1.638,0.421,2.308
"1987-07",0.202,0.132,18.082,2.313,1.272,0.914,1.606,1.101,1.182,0.66,2.294
"1987-08",0.784,0.433,11.626,0.962,0.531,0.335,2.108,3.161,2.292,0.933,2.248
"1987-09",0.97,0.559,12.61,5.041,0.252,1.524,0.768,0.798,0.602,0.015,2.186
"1987-10",0.724,0.019,11.943,7.402,0.9,3.347,0.41,1.833,1,0.015,1.884
"1987-11",1.9,0.733,14.668,8.58,2.56,11.39,1.256,5.477,4.159,0.395,3.337
"1987-12",2.396,0.121,2.021,13.46,2.327,11.453,0.572,5.385,7.331,0.057,3.326
"1988-01",1.417,0.06,0.14,14.574,0.118,0.453,0.651,6.547,14.825,0.066,3.013
"1988-02",2.066,0.036,0.304,18.302,0.014,2.123,1.19,4.612,5.821,0.014,2.961
"1988-03",1.03,0.265,2.502,8.995,0.237,2.368,0.561,5.767,8.381,0.188,3.38
"1988-04",0.916,0.111,9.553,14.368,0.668,11.205,1.195,4.221,3.888,0.158,3.721
"1988-05",1.092,0.002,10.598,11.38,0.907,8.586,2.366,2.594,1.843,0.141,3.268
"1988-06",0.295,0.053,19.96,1.544,0.56,1.387,1.806,1.737,1.562,0.113,2.71
"1988-07",0.247,0.872,17.317,2.444,1.396,1.173,1.934,3.248,2.703,0.988,2.264
"1988-08",0.244,1.007,12.322,3.503,0.929,1.157,2.181,1.99,0.68,1.361,2.21
"1988-09",0.429,0.554,12.299,7.615,0.21,0.919,0.469,0.829,0.391,0.157,1.784
"1988-10",1.263,0.099,9.428,11.702,0.987,5.314,0.953,1.877,2.312,0.085,2.529
"1988-11",1.849,0.205,15.786,13.267,2.372,14.288,1.1,2.836,2.362,0.28,3.369
"1988-12",1.883,0.491,0.646,15.544,1.189,14.275,0.67,5.569,6.476,0.666,3.809
"1989-01",2.217,0.646,0.449,19.583,0.175,5.56,1.059,4.903,7.237,0.617,3.535
"1989-02",1.552,0.321,0.973,7.767,0.037,0.278,2.289,5.056,8.444,0.184,2.993
"1989-03",0.723,0.213,2.271,8.414,0.456,0.767,2.661,7.868,8.68,0.356,3.388
"1989-04",1.269,0.027,6.691,8.563,1.313,15.19,1.127,4.5,4.05,0.813,4.03
"1989-05",0.707,0.061,12.327,3.388,1.38,5.996,1.377,2.176,2.42,0.355,3.096
"1989-06",1.104,0.302,18.773,3.183,0.502,1.304,3.613,1.625,1.377,0.273,2.906
"1989-07",0.487,1.144,18.037,1.221,0.707,0.737,1.291,1.464,1.108,3.341,2.126
"1989-08",0.733,0.821,12.868,1.081,0.405,1.098,1.542,1.815,1.312,1.026,1.883
"1989-09",0.873,0.178,7.799,2.573,0.41,0.683,1.132,1.41,0.987,0.13,1.984
"1989-10",1.367,0.319,12.241,3.582,1.617,4.994,0.707,1.338,0.964,0.343,2.373
"1989-11",1.215,1.396,9.236,12.295,6.17,11.69,0.36,1.853,2.264,1.572,3.011
"1989-12",1.689,0.244,0.746,13.224,0.85,7.986,0.707,3.766,5.512,0.14,3.192
"1990-01",2.127,0.474,0.01,16.123,0.005,0.805,1.473,4.227,7.841,0.142,2.781
"1990-02",1.928,0.005,0.325,9.704,0.006,0.425,2.251,5.215,5.779,0.008,3.195
"1990-03",1.2,0.001,1.789,7.798,0.118,2.977,1.064,5.649,8.014,0.642,3.085
"1990-04",1.137,0.021,8.272,9.901,0.156,5.988,1.713,4.884,5.133,0.081,3.744
"1990-05",0.937,0,15.952,4.881,0.961,8.281,0.954,1.595,2.128,0.168,3.246
"1990-06",0.276,0.001,20.183,2.652,0.949,2.19,1.322,1.974,2.455,0.023,2.767
"1990-07",0.324,0.48,16.79,1.022,2.117,1.336,2.076,1.446,1.204,1.423,2.203
"1990-08",0.429,0.789,11.702,1.083,0.3,0.686,1.158,0.998,0.776,0.68,2.119
"1990-09",0.741,2.101,9.314,2.032,0.744,1.231,0.444,0.587,0.835,0.812,1.826
"1990-10",1.166,0.693,11.518,4.401,10.661,13.571,0.507,1.115,1.522,0.841,3.011
"1990-11",2.561,0.992,11.916,7.784,9.417,6.326,0.604,4.174,5.808,2.031,2.996
"1990-12",1.144,0.489,0.748,19.262,3.545,7.998,0.509,4.513,5.742,1.127,3.126
"1991-01",1.995,0.104,0.25,11.518,0.072,4.683,0.478,7.245,11.323,0.074,3.347
"1991-02",1.149,0.128,0.923,5.717,0.516,3.443,0.318,5.417,5.751,0.325,2.919
"1991-03",1.418,0.222,3.142,5.799,0.021,2.789,1.205,3.897,8.257,0.096,2.893
"1991-04",0.914,0.034,13.402,10.043,0.228,13.956,1.265,3.166,2.533,0.089,3.316
"1991-05",0.756,0.001,14.504,4.058,0.522,4.886,1.636,2.094,2.151,0.006,2.963
"1991-06",0.372,0.053,19.237,0.664,0.974,1.453,2.041,2.269,1.331,0.425,2.242
