#Dataset: CNRM-CERFACS-CNRM-CM5_r1i1p1_rcp26_GERICS-REMO2015_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"2042-09",4.274,2.971,3.236,1.623,2.414
"2042-10",3.608,2.141,1.321,2.342,2.053
"2042-11",2.392,1.968,2.225,2.224,2.328
"2042-12",3.141,3.023,2,2.225,2.009
"2043-01",2.816,2.619,1.834,2.321,2.356
"2043-02",2.348,2.051,1.509,2.353,2.174
"2043-03",2.437,3.396,1.554,2.092,2.165
"2043-04",1.781,2.296,1.833,1.399,1.687
"2043-05",1.845,2.679,3.06,2.029,2.239
"2043-06",2.387,3.615,3.259,1.562,2.536
"2043-07",1.7,1.873,2.359,1.424,2.02
"2043-08",3.232,2.271,2.504,1.246,2.232
"2043-09",3.114,1.818,2.481,1.71,2.523
"2043-10",3.224,2.051,2.161,1.646,2.216
"2043-11",2.758,2.766,2.068,2.573,2.183
"2043-12",3.28,2.689,1.728,2.392,2.195
"2044-01",2.386,2.976,1.331,2.519,2.05
"2044-02",2.334,1.509,1.101,2.068,1.957
"2044-03",2.145,2.144,1.915,2.195,1.916
"2044-04",1.685,2.281,1.702,1.541,1.736
"2044-05",2.406,3.167,2.516,1.693,1.954
"2044-06",2.464,4.062,3.204,1.495,2.332
"2044-07",2.599,2.136,3.287,1.275,2.029
"2044-08",3.581,2.438,2.984,1.185,2.402
"2044-09",1.918,1.045,2.116,2.026,2.631
"2044-10",2.885,2.559,2.266,2.221,2.385
"2044-11",3.105,2.16,2.679,2.102,2.661
"2044-12",3.396,3.148,2.289,1.971,2.243
"2045-01",2.978,3.451,1.827,2.139,2.179
"2045-02",2.305,1.265,1.121,2.232,1.6
"2045-03",2.508,1.872,0.659,1.956,1.646
"2045-04",2.785,2.572,2.093,1.369,2.068
"2045-05",2.014,2.414,3.517,1.584,2.087
"2045-06",2.289,3.08,3.167,1.686,2.177
"2045-07",2.665,3.411,3.375,1.688,2.48
"2045-08",2.929,2.407,2.481,1.301,2.153
"2045-09",2.541,1.668,2.181,1.489,2.287
"2045-10",3.948,1.796,1.605,1.81,2.258
"2045-11",3.407,2.563,1.806,2.134,2.421
"2045-12",2.995,2.385,2.593,3.127,2.378
"2046-01",2.47,1.902,1.669,2.052,2.284
"2046-02",2.358,2.07,1.765,2.025,2.227
"2046-03",1.818,1.004,1.164,2.027,1.762
"2046-04",2.234,2.338,1.43,2.189,1.989
"2046-05",2.763,2.974,2.323,1.449,2.107
"2046-06",2.053,3.188,3.135,1.789,2.001
"2046-07",3.123,2.468,2.751,1.56,2.139
"2046-08",4.052,3.454,3.215,0.893,2.319
"2046-09",3.686,2.364,4.092,1.124,2.402
"2046-10",2.755,2.494,2.539,1.343,2.614
"2046-11",3.46,2.65,2.375,2.104,2.229
"2046-12",2.594,2.878,1.294,2.749,2.42
"2047-01",2.515,3.019,0.848,2.273,1.998
"2047-02",2.665,2.441,1.613,1.4,1.912
"2047-03",1.617,2.02,0.767,2.173,1.737
"2047-04",2.287,2.947,2.329,1.922,2.085
"2047-05",2.67,3.58,3.348,1.512,2.577
"2047-06",3.161,3.444,3.756,1.879,2.402
"2047-07",2.273,2.881,3.181,1.31,1.962
"2047-08",3.658,1.988,2.64,1.461,2.428
"2047-09",2.105,0.763,2.638,1.835,2.616
