#Dataset: MOHC-HadGEM2-ES_r1i1p1_historical_DMI-HIRHAM5_v2
#Variable: meanpr
#Area: land
#Interpolation_method: cdo remap
#Spatial_resolution: 1º
#Creation_Date: 2021-02-24
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NEU","WCE","EEU","MED","world"
"1997-12",3.684,3.223,2.892,2.672,3.218
"1998-01",2.46,1.496,2.134,2.721,2.57
"1998-02",1.886,1.909,2.368,2.427,2.665
"1998-03",2.838,1.505,1.506,1.377,2.405
"1998-04",2.405,1.739,2.82,1.206,2.422
"1998-05",2.019,2.787,3.036,1.852,2.453
"1998-06",3.013,2.212,2.328,0.412,1.619
"1998-07",3.741,2.282,2.123,0.387,1.924
"1998-08",2.952,2.255,2.962,0.352,1.85
"1998-09",3.865,2.534,3.342,0.89,2.606
"1998-10",3.878,3.078,3.223,1.972,3.224
"1998-11",2.043,2.02,2.101,3.414,2.66
"1998-12",3.717,3.984,2.637,3.382,2.769
"1999-01",2.876,2.127,2.133,2.039,2.946
"1999-02",3.011,3.695,1.719,2.213,2.417
"1999-03",2.754,2.525,2.435,2.4,2.608
"1999-04",2.369,2.892,3.362,1.544,2.582
"1999-05",3.064,1.637,2.305,0.863,2.072
"1999-06",2.456,2.202,2.845,0.765,1.871
"1999-07",3.186,2.815,2.939,0.356,1.948
"1999-08",4.443,3.122,2.046,0.253,1.827
"1999-09",2.586,2.507,1.978,1.397,2.219
"1999-10",3.429,3.238,2.441,1.757,3.004
"1999-11",3.492,2.354,3.41,2.694,2.899
"1999-12",2.988,3.812,1.661,3.128,2.81
"2000-01",4.193,1.419,2.333,1.207,2.805
"2000-02",3.561,1.491,1.68,1.182,2.314
"2000-03",2.794,1.103,1.902,1.229,2.169
"2000-04",2.051,0.68,1.735,1.447,1.906
"2000-05",2.569,2.39,1.666,1.573,1.874
"2000-06",2.53,2.058,2.59,0.853,2.111
"2000-07",4.066,3.086,2.574,0.282,2.282
"2000-08",4.368,3.631,1.385,0.534,2.085
"2000-09",4.386,2.167,2.22,0.478,2.231
"2000-10",2.826,3.143,4.18,1.849,2.809
"2000-11",3.475,2.539,3.027,2.547,3.193
"2000-12",1.853,1.467,2.02,3.232,3.32
"2001-01",2.522,3.266,1.376,3.577,2.807
"2001-02",3.625,3.931,0.604,1.55,2.537
"2001-03",3.092,1.886,1.972,1.123,2.303
"2001-04",3.052,3.339,3.541,1.018,2.458
"2001-05",2.65,2.698,2.379,0.817,2.056
"2001-06",3.092,2.517,2.988,1.109,2.168
"2001-07",4.042,2.428,1.577,0.297,1.858
"2001-08",2.45,2.779,2.137,0.602,1.933
"2001-09",3.464,1.98,2.973,0.623,2.646
"2001-10",2.953,2.032,3.164,1.719,2.845
"2001-11",3.131,3.664,3.015,2.7,3.132
"2001-12",2.125,2.518,1.903,3.713,2.756
"2002-01",3.218,1.637,1.447,3.003,2.87
"2002-02",3.752,2.976,2.247,1.249,2.688
"2002-03",2.999,2.7,2.871,1.4,2.698
"2002-04",2.467,1.709,1.162,0.982,1.737
"2002-05",2.24,2.761,2.114,1.076,2.038
"2002-06",2.543,1.805,3.071,0.873,2.15
"2002-07",2.924,1.433,2.378,0.508,1.693
"2002-08",4.186,2.644,2.815,0.722,2.352
"2002-09",3.891,4.103,4.31,1.395,3.27
"2002-10",2.701,3.501,5.241,2.538,3.293
"2002-11",3.731,2.934,2.819,2.207,2.871
"2002-12",3.513,2.944,1.176,2.061,2.479
