#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_OURANOS-CRCM5_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-26
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","NCA","CAR","full_domain"
"1985-02",57.623,35.774,127.096,18.912,113.257,69.109,52.86,102.08
"1985-03",40.217,28.837,132.256,76.433,169.17,30.692,93.038,93.446
"1985-04",44.794,29.226,114.664,45.592,122.858,42.106,69.013,81.567
"1985-05",45.167,44.476,68.105,146.273,172.976,61.546,117.757,94.231
"1985-06",36.927,34.434,36.074,74.834,143.76,170.545,105.313,96.034
"1985-07",69.403,33.901,41.872,130.432,198.945,135.724,92.091,106.333
"1985-08",76.07,45.754,38.494,52.983,169.877,155.14,54.615,125.772
"1985-09",107.621,55.37,72.368,68.132,201.95,174.951,181.488,140.512
"1985-10",99.832,76.225,124.041,165.169,215.846,160.13,178.1,143.063
"1985-11",95.999,56.645,198.666,152.124,123.573,72.545,156.78,119.219
"1985-12",73.443,50.553,168.456,35.116,111.02,106.013,123.276,130.06
"1986-01",51.2,40.121,205.043,158.321,137.159,74.808,101.677,118.534
"1986-02",47.592,32.884,197.054,71.064,162.777,48.479,65.842,92.461
"1986-03",71.529,38.354,118.39,211.499,134.557,93.524,80.328,97.275
"1986-04",66.602,37.475,103.988,161.205,134.035,44.753,64.364,82.232
"1986-05",73.505,32.572,45.492,67.219,153.771,62.016,164.32,91.218
"1986-06",66.171,43.78,13.612,37.031,124.317,46.605,148.232,77.437
"1986-07",68.188,44.598,33.79,30.572,145.082,27.07,69.475,86.213
"1986-08",83.781,67.627,31.005,106.591,170.029,156.671,83.515,123.123
"1986-09",104.392,52.894,35.539,334.06,210.036,373.211,162.962,162.24
"1986-10",96.697,68.704,91.059,97.1,170.367,189.655,181.152,156.722
"1986-11",96.33,53.294,157.33,61.997,218.522,79.099,237.399,129.59
"1986-12",96.754,46.397,139.415,141.374,155.739,91.092,238.598,134.609
"1987-01",79.249,40.066,174.128,125.377,176.727,108.498,86.469,126.82
"1987-02",51.89,32.93,155.844,102.208,169.143,83.611,75.011,108.663
"1987-03",40.925,26.163,162.667,63.604,134.689,61.592,88.854,100.258
"1987-04",70.321,33.922,50.921,123.983,141.437,76.321,36.484,85.839
"1987-05",59.253,29.772,55.231,121.12,129.038,50.672,42.701,76.292
"1987-06",70.945,33.019,18.618,30.343,159.136,86.321,69.187,86.802
"1987-07",82.595,66.52,17.656,104.51,117.504,183.806,107.569,103.435
"1987-08",98.687,59.408,32.659,79.96,139.291,182.793,65.406,121.547
"1987-09",116.347,52.929,83.602,122.815,223.498,215.71,105.205,152.603
"1987-10",114.783,56.791,78.655,170.304,124.999,172.78,204.429,152.302
"1987-11",109.805,53.248,160.35,135.249,153.574,122.289,183.528,135.581
"1987-12",81.843,41.038,185.819,122.43,116.29,87.465,84.934,115.153
"1988-01",108.723,45.873,98.145,110.134,158.151,81.23,143.47,139.956
"1988-02",65.297,38.046,113.278,137.833,180.616,71.935,84.529,116.444
"1988-03",50.298,31.528,170.409,116.285,115.156,34.467,66.639,85.338
"1988-04",75.782,28.619,77.014,170.548,117.076,46.865,58.835,76.364
"1988-05",60.633,26.065,47.225,222.646,138.061,38.343,85.267,82.149
"1988-06",57.969,41.486,9.046,40.575,129.303,65.142,89.484,76.433
"1988-07",81.051,41.107,20.035,22.223,152.13,115.652,81.568,102.606
"1988-08",96.154,60.082,10.331,328.996,216.563,343.272,86.724,137.867
"1988-09",88.373,51.962,36.189,104.428,199.663,285.128,131.18,147.872
"1988-10",95.367,68.499,110.949,331.233,154.473,116.801,238.517,140.532
"1988-11",99.359,54.814,91.725,202.13,184.351,115.886,111.42,127.99
"1988-12",97.665,40.012,245.938,207.958,172.356,143.235,128.557,142.557
"1989-01",73.3,33.076,160.954,141.652,140.612,46.143,85.205,104.65
"1989-02",63.657,27.654,223.762,158.534,166.641,75.819,97.141,104.333
"1989-03",38.029,28.06,158.664,192.837,206.669,63.858,118.469,90.842
"1989-04",50.983,28.979,100.28,29.207,95.382,12.37,40.216,77.197
"1989-05",65.251,32.621,90.719,74.994,83.07,46.146,78.828,74.767
"1989-06",66.206,32.334,25.421,16.922,117.615,38.033,86.785,86.454
"1989-07",68.349,42.979,12.377,38.879,90.862,42.305,41.902,71.331
"1989-08",85.18,43.984,39.652,37.61,131.292,77.423,43.472,104.818
"1989-09",71.699,65.79,29.214,299.198,238.632,258.341,109.924,140.189
"1989-10",87.115,49.002,122.553,69.362,171.396,149.078,187.535,138.847
"1989-11",85.005,54.69,176.388,105.717,143.694,119.5,128.61,112.467
