#Dataset: MPI-M-MPI-ESM-LR_r1i1p1_GERICS-REMO2015_v1
#Variable: pr
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-01-19
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","NWN","NEN","WNA","CNA","ENA","full_domain"
"2004-05",63.381,52.099,16.197,91.073,117.424,91.383
"2004-06",40.749,40.657,46.049,17.596,105.349,96.794
"2004-07",65.141,42.69,34.085,135.722,227.513,116.738
"2004-08",85.327,52.742,25.748,182.944,177.097,152.606
"2004-09",90.007,88.397,41.057,339.588,151.202,154.279
"2004-10",99.133,74.055,44.42,163.427,137.006,147.463
"2004-11",47.73,69.846,158.538,69.24,130.505,121.088
"2004-12",96.471,48.272,163.205,66.989,158.87,129.981
"2005-01",50.903,45.563,167.478,91.637,189.662,125.852
"2005-02",42.498,33.993,190.585,125.221,157.282,107.545
"2005-03",76.037,27.057,101.56,160.403,163.2,100.738
"2005-04",42.971,24.558,48.427,142.34,135.826,75.768
"2005-05",47.215,36.024,101.773,24.656,121.855,84.406
"2005-06",79.848,45.758,13.869,131.135,126.196,101.069
"2005-07",87.295,57.701,22.138,69.123,103.927,104.292
"2005-08",83.753,55.18,64.032,153.219,190.655,142.243
"2005-09",108.328,65.086,27.748,461.06,189.494,152.868
"2005-10",64.504,58.421,131.261,141.116,113.912,139.317
"2005-11",64.95,66.892,147.23,182.285,140.494,125.441
"2005-12",111.354,45.581,125.85,225.231,108.328,160.294
