#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_ICTP-RegCM4-7_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2078-01",7.286,6.496
"2078-02",4.127,3.969
"2078-03",3.526,3.453
"2078-04",3.694,3.953
"2078-05",4.874,5.075
"2078-06",5.481,6.565
"2078-07",7.582,8.27
"2078-08",9.482,9.62
"2078-09",7.251,7.698
"2078-10",4.102,4.976
"2078-11",7.478,6.192
"2078-12",8.054,6.647
"2079-01",9.777,8.088
"2079-02",6.907,7.341
"2079-03",5.031,5.998
"2079-04",7.104,6.765
"2079-05",10.749,9.327
"2079-06",9.796,10.074
"2079-07",8.962,10.002
"2079-08",9.703,9.401
"2079-09",10.502,8.566
"2079-10",9.048,8.507
"2079-11",6.504,6.508
"2079-12",7.983,6.997
"2080-01",10.573,9.233
"2080-02",9.843,8.323
"2080-03",6.467,6.075
"2080-04",6.808,6.153
"2080-05",7.532,6.926
"2080-06",12.104,10.707
"2080-07",11.2,10.153
