#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MOHC-HadGEM2-ES_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2082-06",4.633,4.63
"2082-07",3.969,5.019
"2082-08",6.557,6.779
"2082-09",8.277,8.527
"2082-10",6.703,5.269
"2082-11",6.311,5.517
"2082-12",5.441,5.213
"2083-01",7.778,6.513
"2083-02",7.794,6.755
"2083-03",6.196,5.339
"2083-04",5.892,5.235
"2083-05",4.556,5.015
"2083-06",4.047,4.339
"2083-07",5.019,4.829
"2083-08",4.554,4.817
"2083-09",6.244,6.238
"2083-10",6.377,5.508
"2083-11",6.101,5.536
"2083-12",6.079,5.615
"2084-01",7.676,6.867
"2084-02",9.56,8.179
"2084-03",6.475,5.654
"2084-04",6.878,5.738
"2084-05",5.553,5.299
"2084-06",4.23,4.854
"2084-07",3.959,4.552
"2084-08",4.473,4.943
"2084-09",7.078,6.975
"2084-10",5.798,4.89
"2084-11",4.942,4.62
"2084-12",5.655,4.717
"2085-01",6.915,5.507
"2085-02",7.217,5.946
"2085-03",5.092,4.28
"2085-04",4.854,4.486
"2085-05",6.109,5.632
"2085-06",6.231,6.076
"2085-07",5.215,5.393
"2085-08",7.194,7.292
"2085-09",7.801,7.724
"2085-10",6.072,5.333
"2085-11",6.503,5.399
"2085-12",5.891,4.966
"2086-01",7.148,5.816
"2086-02",7.271,5.763
"2086-03",5.67,4.828
"2086-04",6.099,5.764
"2086-05",6.853,6.197
"2086-06",4.883,5.658
"2086-07",4.196,5.095
"2086-08",7.983,9.32
"2086-09",8.038,7.16
"2086-10",7.007,6.042
"2086-11",6.735,5.837
"2086-12",4.947,4.726
"2087-01",7.425,6.672
"2087-02",7.439,6.743
"2087-03",8.548,6.843
"2087-04",4.766,4.578
"2087-05",4.748,5.252
"2087-06",4.815,5.071
"2087-07",4.054,4.456
"2087-08",4.246,5.162
"2087-09",5.163,5.959
"2087-10",5.56,4.824
"2087-11",4.291,4.211
"2087-12",6.284,5.667
"2088-01",6.614,5.45
"2088-02",6.666,5.573
"2088-03",6.19,5.243
"2088-04",6.655,6.123
"2088-05",6.607,6.211
"2088-06",4.522,5.055
"2088-07",4.108,4.294
"2088-08",5.592,6.219
"2088-09",7.572,7.498
"2088-10",7.303,6.337
"2088-11",7.479,5.947
"2088-12",5.794,5.457
"2089-01",8.034,6.629
"2089-02",8.342,6.385
"2089-03",5.816,5.101
"2089-04",6.807,5.153
"2089-05",7.027,6.006
"2089-06",5.29,5.44
"2089-07",3.524,4.666
"2089-08",6.005,6.234
"2089-09",6.458,6.509
"2089-10",4.901,4.572
"2089-11",4.423,4.025
"2089-12",5.839,5.384
"2090-01",7.371,6.086
"2090-02",7.888,6.648
"2090-03",6.41,5.488
"2090-04",6.723,5.999
"2090-05",5.728,5.331
"2090-06",6.226,5.911
"2090-07",4.905,5.017
"2090-08",5.026,5.905
"2090-09",6.685,6.42
"2090-10",6.277,5.312
"2090-11",4.302,4.382
"2090-12",6.553,5.585
"2091-01",6.243,5.151
"2091-02",5.969,4.944
"2091-03",6.347,5.399
"2091-04",5.46,5.127
"2091-05",5.816,5.502
"2091-06",5.394,5.342
"2091-07",4.656,5.151
"2091-08",6.671,7.481
"2091-09",7.132,6.852
"2091-10",7.537,6.789
"2091-11",5.904,5.099
"2091-12",5.528,5.183
"2092-01",8.587,6.915
"2092-02",7.054,5.687
"2092-03",8.02,6.31
"2092-04",7.456,6.573
"2092-05",7.37,6.014
"2092-06",6.944,6.499
"2092-07",5.499,5.417
"2092-08",6.153,7.031
"2092-09",6.126,6.152
"2092-10",4.875,4.472
"2092-11",4.764,4.461
"2092-12",5.418,5.217
"2093-01",8.817,7.18
"2093-02",6.878,5.753
"2093-03",5.318,4.009
"2093-04",6.6,6.237
"2093-05",6.112,5.653
"2093-06",5.396,5.458
"2093-07",4.793,5.061
"2093-08",7.022,7.216
"2093-09",6.561,6.303
"2093-10",6.464,5.625
"2093-11",5.01,4.493
"2093-12",5.342,4.727
"2094-01",6.505,5.603
"2094-02",6.082,5.71
"2094-03",7.012,5.678
"2094-04",5.092,5.148
"2094-05",6.047,5.856
"2094-06",5.741,5.767
"2094-07",6.145,5.808
"2094-08",5.682,6.09
"2094-09",7.587,6.967
"2094-10",6.778,5.88
"2094-11",5.505,4.876
"2094-12",5.628,5.447
"2095-01",7.608,6.154
"2095-02",6.637,5.559
"2095-03",5.414,4.681
"2095-04",4.908,4.344
"2095-05",6.077,6.064
"2095-06",6.147,5.811
"2095-07",4.274,4.688
"2095-08",5.626,6.104
"2095-09",8.754,8.532
"2095-10",6.062,5.211
"2095-11",5.365,4.589
"2095-12",5.71,4.991
"2096-01",7.298,6.1
"2096-02",7.277,6.479
"2096-03",5.642,4.494
"2096-04",5.247,5.408
"2096-05",5.37,5.154
"2096-06",4.999,5.016
"2096-07",5.784,6.495
"2096-08",6.667,7.337
"2096-09",8.165,7.645
"2096-10",5.808,5.145
"2096-11",5.749,4.96
"2096-12",5.527,4.846
"2097-01",6.275,5.422
"2097-02",7.646,6.066
"2097-03",4.929,4.237
"2097-04",5.71,5.325
"2097-05",5.729,5.089
"2097-06",7.354,7.854
"2097-07",6.374,5.799
"2097-08",5.21,5.104
"2097-09",4.75,4.777
"2097-10",6.046,5.46
"2097-11",4.931,4.583
"2097-12",6.181,5.742
"2098-01",8.334,6.7
"2098-02",6.861,5.713
"2098-03",5.237,4.34
"2098-04",6.218,5.944
"2098-05",6.025,5.905
"2098-06",4.582,5.342
"2098-07",3.749,4.33
"2098-08",3.442,4.323
"2098-09",5.33,5.819
"2098-10",4.797,4.281
"2098-11",4.554,4.31
"2098-12",5.432,4.991
"2099-01",7.494,5.794
"2099-02",8.246,6.292
"2099-03",5.213,4.947
"2099-04",5.587,5.265
"2099-05",5.474,5.399
"2099-06",4.72,4.744
"2099-07",5.017,5.02
"2099-08",5.794,6.996
"2099-09",6.928,6.571
"2099-10",NA,NA
"2099-11",NA,NA
"2099-12",NA,NA
