#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EUR
#Experiment: historical
#Model: MOHC-HadGEM2-ES_r1i1p1_historical_CLMcom-CCLM4-8-17_v1
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: land and sea
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-14
"date","NEU","WCE","EEU","MED","world"
"1999-05",2.023,1.13,1.49,0.674,1.249
"1999-06",1.374,0.834,2.439,0.617,1.025
"1999-07",2.082,0.478,0.962,0.083,0.772
"1999-08",2.6,1.219,1.122,0.081,1.042
"1999-09",1.828,1.209,2.059,0.958,1.249
"1999-10",1.975,2.098,1.688,1.923,1.901
"1999-11",2.534,1.852,2.162,2.548,2.354
"1999-12",2.369,2.814,1.339,2.252,2.213
"2000-01",3.247,1.252,1.604,1.164,1.963
"2000-02",2.86,1.122,1.243,0.875,1.78
"2000-03",2.1,1.646,1.292,1.314,1.741
"2000-04",1.637,1.535,1.248,1.313,1.363
"2000-05",1.799,1.88,1.245,1.294,1.407
"2000-06",1.657,0.897,1.874,0.391,0.984
"2000-07",1.817,1.034,1.365,0.058,0.864
"2000-08",2.648,1.778,1.376,0.166,1.148
"2000-09",2.712,1.291,2.615,0.407,1.526
"2000-10",1.726,1.793,2.05,1.676,1.82
"2000-11",2.659,2.044,1.805,2.564,2.27
"2000-12",1.724,1.183,1.345,2.658,2.132
"2001-01",2.242,2.579,1.287,2.446,2.382
"2001-02",2.689,3.075,0.762,1.437,2.196
"2001-03",2.565,1.718,1.465,0.783,1.636
"2001-04",2.38,2.434,2.606,0.662,1.538
"2001-05",1.313,1.953,1.718,0.927,1.226
"2001-06",1.658,1.082,1.09,0.707,1.067
"2001-07",2.056,0.835,0.862,0.109,0.769
"2001-08",1.567,1.531,1.554,0.302,1.026
"2001-09",2.374,0.796,2.05,0.64,1.439
"2001-10",2.318,1.456,2.153,1.695,1.841
"2001-11",2.296,2.903,2.393,2.153,2.167
"2001-12",2.142,1.905,1.273,2.577,2.184
"2002-01",2.874,1.546,0.783,2.238,2.266
"2002-02",3.291,2.433,1.935,0.794,2.079
"2002-03",2.323,2.423,2.317,1.216,1.815
"2002-04",1.818,2.394,2.392,0.923,1.558
"2002-05",1.727,2.322,1.508,0.674,1.31
"2002-06",1.394,1.352,1.472,0.934,1.012
"2002-07",1.896,0.377,0.824,0.234,0.795
"2002-08",2.457,0.542,1.486,0.178,1.028
"2002-09",2.532,1.609,2.545,0.958,1.415
"2002-10",1.876,2.425,3.27,1.849,1.959
"2002-11",2.499,2.511,1.814,1.944,2.215
"2002-12",2.32,2.811,1.244,2.384,2.26
"2003-01",2.745,1.945,1.142,1.82,2.208
"2003-02",1.468,1.821,0.983,2.181,1.963
"2003-03",1.86,1.517,1.151,1.93,1.835
"2003-04",1.67,2.485,1.163,1.352,1.591
"2003-05",1.011,2.022,1.619,1.116,1.183
"2003-06",1.649,1.884,2.449,0.447,1.085
"2003-07",2.049,0.745,1.659,0.049,0.881
"2003-08",2.107,1.025,1.975,0.339,1.088
"2003-09",2.91,1.222,1.709,0.449,1.299
"2003-10",3.025,1.205,1.755,1.639,1.982
"2003-11",2.876,1.846,1.834,2.968,2.462
"2003-12",3.098,1.617,1.674,1.796,2.209
"2004-01",2.131,2.559,1.648,2.093,2.293
"2004-02",3.032,1.88,1.747,0.981,1.94
"2004-03",2.457,2.514,2.065,1.295,1.836
"2004-04",1.712,2.776,2.598,1.262,1.636
"2004-05",1.579,2.018,2.521,0.756,1.356
"2004-06",1.431,2.43,2.156,0.676,1.101
"2004-07",1.581,1.328,1.702,0.15,0.904
"2004-08",1.894,1.2,2.378,0.135,0.983
"2004-09",1.838,1.469,3.017,0.748,1.389
"2004-10",2.999,1.777,2.164,2.172,2.103
"2004-11",2.437,2.232,1.835,2.051,2.049
"2004-12",3.02,3.116,1.965,2.023,2.309
"2005-01",2.488,2.242,1.474,2.173,2.422
"2005-02",2.58,1.561,1.671,1.682,1.945
"2005-03",2.986,2.902,2.136,1.081,1.938
"2005-04",1.454,1.677,1.056,1.442,1.364
"2005-05",1.284,1.588,2.553,1.28,1.389
"2005-06",1.637,0.902,1.508,0.886,1.092
"2005-07",1.86,0.468,1.619,0.065,0.779
"2005-08",2.199,0.74,2.156,0.263,1.037
"2005-09",2.227,0.688,1.787,0.795,1.214
"2005-10",2.288,1.761,2.752,1.08,1.759
"2005-11",1.99,1.923,1.636,2.36,2.13
"2005-12",2.073,1.248,1.397,1.859,2.005
