#Dataset: MOHC-HadGEM2-ES_r1i1p1_KNMI-RACMO21P_v2
#Variable: tas
#Area: sea
#Interpolation_method: cdo remap
#Spatial_resolution: 0.5º
#Creation_Date: 2021-02-23
#Author: IPCC-WGI Atlas Hub (https://github.com/SantanderMetGroup/IPCC-Atlas). Santander Meteorology Group.
"date","EAN","WAN","full_domain"
"2047-12",-0.837,0.059,0.796
"2048-01",1.228,2.07,2.906
"2048-02",0.047,2.16,2.606
"2048-03",-2.342,0.145,0.879
"2048-04",-8.231,-4.1,-3.07
"2048-05",-10.514,-5.906,-5.264
"2048-06",-11.217,-6.784,-6.119
"2048-07",-15.765,-9.687,-8.863
"2048-08",-15.051,-15.139,-10.186
"2048-09",-14.926,-13.752,-9.871
"2048-10",-13.025,-9.171,-7.887
"2048-11",-6.148,-5.453,-3.536
"2048-12",-1.303,-0.497,0.255
"2049-01",0.771,1.389,2.309
"2049-02",0.645,1.116,2.487
"2049-03",-3.196,-0.754,0.456
"2049-04",-7.369,-4.581,-3.023
"2049-05",-9.32,-6.887,-4.944
"2049-06",-14.698,-8.12,-7.541
"2049-07",-14.526,-10.488,-9.171
"2049-08",-16.66,-12.003,-10.839
"2049-09",-16.39,-11.145,-10.333
"2049-10",-11.533,-11.264,-7.785
"2049-11",-6.135,-4.929,-3.348
"2049-12",-0.836,-0.358,0.315
"2050-01",0.557,1.418,2.131
"2050-02",0.344,1.635,2.405
"2050-03",-1.902,-0.344,0.741
"2050-04",-6.462,-2.672,-2.15
"2050-05",-9.536,-6.692,-4.734
"2050-06",-11.18,-8.8,-6.715
"2050-07",-13.601,-13.624,-8.863
"2050-08",-13.98,-13.564,-9.472
"2050-09",-14.288,-15.073,-10.356
"2050-10",-11.866,-9.272,-7.696
"2050-11",-5.336,-7.364,-3.55
"2050-12",-0.539,-0.934,0.566
"2051-01",0.602,1.211,2.253
"2051-02",0.403,1.073,2.318
"2051-03",-3.204,-0.685,0.232
"2051-04",-7.382,-2.664,-2.257
"2051-05",-11.147,-4.957,-5.055
"2051-06",-14.313,-10.153,-8.231
"2051-07",-17.609,-8.497,-9.296
"2051-08",-15.213,-14.757,-10.271
"2051-09",-16.06,-12.74,-10.365
"2051-10",-13.057,-9.478,-7.983
"2051-11",-6.837,-4.188,-3.734
"2051-12",-0.969,-0.558,0.207
"2052-01",0.517,1.256,2.029
"2052-02",0.407,1.534,2.369
"2052-03",-1.573,-0.375,0.755
"2052-04",-5.377,-3.203,-1.872
"2052-05",-9.303,-5.733,-4.581
"2052-06",-12.755,-7.556,-6.916
"2052-07",-14.039,-8.743,-8.228
"2052-08",-13.966,-13.454,-9.697
"2052-09",-16.758,-12.45,-10.628
"2052-10",-13.569,-8.622,-8.041
"2052-11",-6.338,-6.058,-3.783
"2052-12",-0.747,-0.677,0.313
"2053-01",0.776,1.32,2.15
"2053-02",0.336,1.431,2.339
"2053-03",-2.606,-0.565,0.474
"2053-04",-6.936,-3.817,-2.482
"2053-05",-10.556,-5.324,-4.854
"2053-06",-13.686,-11.053,-8.231
"2053-07",-16.954,-8.681,-9.927
"2053-08",-17.896,-10.455,-10.96
"2053-09",-17.953,-12.932,-11.297
"2053-10",-13.731,-8.923,-8.425
"2053-11",-6.363,-4.922,-3.749
"2053-12",-0.734,-0.377,0.292
"2054-01",0.616,2.061,2.243
"2054-02",-0.042,2.167,2.418
"2054-03",-3.81,0.355,0.329
"2054-04",-7.488,-2.366,-2.462
"2054-05",-8.565,-5.665,-4.548
"2054-06",-11.037,-6.382,-5.912
"2054-07",-16.605,-11.428,-10.018
"2054-08",-11.278,-16.305,-9.37
"2054-09",-16.328,-11.731,-10.378
"2054-10",-11.76,-8.248,-7.246
"2054-11",-6.618,-4.14,-3.486
"2054-12",-1.122,-0.53,0.175
"2055-01",0.724,1.216,2.042
"2055-02",0.105,1.992,2.333
"2055-03",-2.655,-1.278,0.019
"2055-04",-6.796,-2.466,-2.392
"2055-05",-11.415,-6.032,-5.728
"2055-06",-13.877,-7.354,-7.657
"2055-07",-12.635,-12.042,-8.765
"2055-08",-15.068,-12.106,-9.847
"2055-09",-15.305,-10.833,-9.573
"2055-10",-12.955,-10.03,-8.016
"2055-11",-5.971,-6.228,-3.824
"2055-12",-1.378,-0.458,0.213
"2056-01",0.491,1.3,2.149
"2056-02",-0.124,1.412,2.181
"2056-03",-3.475,-1.119,0.144
"2056-04",-6.624,-5.278,-3.189
"2056-05",-10.106,-8.031,-5.599
"2056-06",-12.912,-12.833,-8.669
"2056-07",-14.155,-14.857,-10.423
"2056-08",-13.733,-15.503,-10.772
"2056-09",-14.303,-14.166,-10.387
"2056-10",-12.684,-10.435,-8.295
"2056-11",-5.555,-4.962,-3.607
"2056-12",-0.886,0.085,0.459
"2057-01",0.755,1.537,2.403
"2057-02",0.682,1.349,2.55
"2057-03",-2.989,-0.343,0.334
"2057-04",-6.497,-3.527,-2.404
"2057-05",-10.032,-6.515,-5.398
"2057-06",-13.34,-6.403,-7.25
"2057-07",-12.71,-8.304,-8.111
"2057-08",-14.343,-12.735,-10.063
"2057-09",-14.377,-12.208,-9.243
"2057-10",-12.255,-10.425,-8.171
"2057-11",-5.667,-4.708,-3.406
"2057-12",-0.761,-0.872,0.279
"2058-01",0.803,1.711,2.187
"2058-02",0.788,1.51,2.569
"2058-03",-3.621,0.176,0.383
"2058-04",-5.553,-2.754,-1.633
"2058-05",-8.343,-5.017,-3.905
"2058-06",-9.943,-8.68,-6.025
"2058-07",-14.848,-10.23,-8.68
"2058-08",-14.12,-10.761,-9.244
"2058-09",-14.624,-14.11,-9.998
"2058-10",-12.124,-10.049,-7.794
"2058-11",-5.308,-5.826,-3.269
"2058-12",-0.386,-0.773,0.668
"2059-01",1.18,1.48,2.603
"2059-02",0.424,1.624,2.633
"2059-03",-3.418,0.017,0.323
"2059-04",-8.073,-2.465,-2.567
"2059-05",-8.379,-5.765,-4.319
"2059-06",-12.34,-9.945,-7.654
