#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-EAS
#Experiment: rcp26
#Model: MOHC-HadGEM2-ES_r1i1p1_ICTP-RegCM4-4_v0
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","ECA","TIB","EAS","SAS","SEA","NAU","BOB","full_domain"
"2032-03",NA,NA,3.756,0.054,1.943,NA,0.049,2.813
"2032-04",NA,NA,4.232,0.176,2.043,NA,0.039,3.104
"2032-05",NA,NA,4.774,0.466,8.053,NA,0.268,4.388
"2032-06",NA,NA,6.454,0.712,12.368,NA,1.327,6.391
"2032-07",NA,NA,5.412,2.454,17.842,NA,6.293,8.486
"2032-08",NA,NA,5.315,1.087,12.477,NA,2.116,7.19
"2032-09",NA,NA,4.004,0.708,14.119,NA,1.866,7.275
"2032-10",NA,NA,4.882,1.713,11.345,NA,3.335,7.705
"2032-11",NA,NA,4.715,0.869,8.678,NA,3.045,6.418
"2032-12",NA,NA,5.405,0.456,9.253,NA,0.833,6.461
"2033-01",NA,NA,5.132,0.213,5.762,NA,0.503,4.887
"2033-02",NA,NA,4.099,0.277,4.566,NA,0.222,3.943
"2033-03",NA,NA,4.681,0.093,3.042,NA,0.115,3.486
"2033-04",NA,NA,5.118,0.166,5.332,NA,0.19,4.549
"2033-05",NA,NA,5.18,0.294,12.077,NA,0.64,5.797
"2033-06",NA,NA,6.351,0.793,14.08,NA,1.069,6.73
"2033-07",NA,NA,7.639,1.444,18.513,NA,3.535,8.176
"2033-08",NA,NA,5.202,2.263,14.755,NA,6.98,8.475
"2033-09",NA,NA,5.864,0.987,11.367,NA,3.912,7.213
"2033-10",NA,NA,3.897,1.743,12.959,NA,3.232,6.472
"2033-11",NA,NA,4.218,1.763,11.082,NA,4.517,6.883
"2033-12",NA,NA,5.15,0.322,9.758,NA,0.403,6.114
"2034-01",NA,NA,5.154,0.304,4.232,NA,0.178,4.862
"2034-02",NA,NA,4.198,0.064,2.979,NA,0.037,3.631
"2034-03",NA,NA,3.442,0.179,4.217,NA,0.446,3.437
"2034-04",NA,NA,4.762,0.145,3.713,NA,0.025,4.099
"2034-05",NA,NA,4.942,0.334,9.087,NA,0.918,4.962
"2034-06",NA,NA,7.647,1.787,12.616,NA,1.911,7.045
"2034-07",NA,NA,5.449,1.464,17.53,NA,3.416,7.673
"2034-08",NA,NA,6.139,2.377,16.653,NA,6.396,8.714
"2034-09",NA,NA,4.231,0.669,15.516,NA,2.051,9.169
"2034-10",NA,NA,3.277,0.731,7.273,NA,1.89,5.668
"2034-11",NA,NA,5.753,0.638,9.436,NA,1.247,6.596
"2034-12",NA,NA,5.427,0.493,7.684,NA,0.546,5.936
"2035-01",NA,NA,5.268,0.54,3.988,NA,0.274,4.5
"2035-02",NA,NA,4.772,0.098,3.145,NA,0.147,3.439
