#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp45
#Model: IPSL-IPSL-CM5A-LR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2060-07",0.392,0.458
"2060-08",0.259,0.388
"2060-09",0.575,0.502
"2060-10",1.008,0.703
"2060-11",1.743,1.218
"2060-12",1.594,1.164
"2061-01",2.029,1.497
"2061-02",1.075,0.954
"2061-03",1.021,0.85
"2061-04",0.911,0.7
"2061-05",0.753,0.675
"2061-06",0.396,0.517
"2061-07",0.442,0.453
"2061-08",0.413,0.461
"2061-09",0.571,0.524
"2061-10",0.996,0.748
"2061-11",1.349,1.055
"2061-12",1.576,1.182
"2062-01",1.408,1.157
"2062-02",1.14,0.895
"2062-03",1.555,1.182
"2062-04",1.211,0.965
"2062-05",1.02,0.849
"2062-06",0.761,0.667
"2062-07",0.65,0.527
"2062-08",0.406,0.439
"2062-09",0.528,0.473
"2062-10",1.002,0.735
"2062-11",1.421,1.121
"2062-12",1.908,1.518
"2063-01",2.19,1.579
"2063-02",1.353,1.107
"2063-03",1.263,0.929
"2063-04",1.235,1.03
"2063-05",0.957,0.749
"2063-06",0.817,0.671
"2063-07",0.4,0.423
"2063-08",0.362,0.461
"2063-09",0.545,0.5
"2063-10",0.763,0.594
"2063-11",1.438,1.316
"2063-12",1.805,1.452
"2064-01",1.642,1.321
"2064-02",0.982,0.832
"2064-03",1.173,0.894
"2064-04",1.017,0.798
"2064-05",0.98,0.71
"2064-06",0.781,0.681
"2064-07",0.505,0.514
"2064-08",0.353,0.444
"2064-09",0.57,0.495
"2064-10",0.904,0.674
"2064-11",1.585,1.198
"2064-12",1.847,1.393
"2065-01",1.965,1.408
"2065-02",1.142,0.982
"2065-03",0.959,0.897
"2065-04",1.079,0.783
"2065-05",0.866,0.73
"2065-06",0.582,0.539
"2065-07",0.522,0.538
"2065-08",0.411,0.477
"2065-09",0.513,0.49
"2065-10",0.915,0.707
"2065-11",1.693,1.307
"2065-12",1.967,1.484
"2066-01",2.39,1.973
"2066-02",1.631,1.453
"2066-03",1.006,0.908
"2066-04",1.172,0.936
"2066-05",0.928,0.844
"2066-06",0.738,0.683
"2066-07",0.589,0.535
"2066-08",0.414,0.477
"2066-09",0.343,0.425
"2066-10",0.772,0.73
"2066-11",1.392,1.39
"2066-12",1.826,1.46
"2067-01",1.523,1.325
"2067-02",1.492,1.427
"2067-03",1.017,0.83
"2067-04",0.85,0.741
"2067-05",0.832,0.72
"2067-06",0.632,0.628
"2067-07",0.392,0.434
"2067-08",0.401,0.484
"2067-09",0.488,0.431
"2067-10",0.71,0.569
"2067-11",1.535,1.217
"2067-12",1.824,1.628
"2068-01",1.619,1.602
"2068-02",1.134,1.013
"2068-03",1.403,1.177
"2068-04",1.029,0.937
"2068-05",0.876,0.832
"2068-06",0.676,0.564
"2068-07",0.463,0.463
"2068-08",0.359,0.474
"2068-09",0.559,0.447
"2068-10",1.128,0.845
"2068-11",1.676,1.186
"2068-12",1.833,1.739
"2069-01",1.35,1.293
"2069-02",1.675,1.371
"2069-03",0.957,0.953
"2069-04",1.016,1.058
"2069-05",0.833,0.773
"2069-06",0.741,0.646
"2069-07",0.403,0.467
"2069-08",0.34,0.599
"2069-09",0.635,0.561
"2069-10",1.106,0.883
"2069-11",1.62,1.641
"2069-12",1.632,1.558
"2070-01",1.832,1.784
"2070-02",1.446,1.108
"2070-03",1.746,1.34
"2070-04",1.45,1.022
"2070-05",1.14,0.834
"2070-06",0.749,0.609
"2070-07",0.317,0.413
"2070-08",0.289,0.439
"2070-09",0.39,0.39
"2070-10",0.847,0.796
"2070-11",1.139,0.832
"2070-12",1.753,1.409
"2071-01",1.572,1.166
"2071-02",1.785,1.515
"2071-03",1.048,0.919
"2071-04",0.982,0.886
"2071-05",0.855,0.809
"2071-06",0.477,0.518
"2071-07",0.457,0.417
"2071-08",0.325,0.431
"2071-09",0.445,0.446
"2071-10",0.798,0.662
"2071-11",1.56,1.306
