#Dataset: Monthly information aggregated on IPCC reference regions for CMIP5/6 and CORDEX
#Reference: https://doi.org/10.5194/essd-12-2959-2020
#Project: CORDEX-SEA
#Experiment: rcp85
#Model: MPI-M-MPI-ESM-MR_r1i1p1_RU-CORE-RegCM4-3_v4
#Variable: pr
#Variable_longname: mean daily precipitation
#Units: mm/day
#Time_frequency: month
#Feature_type: regional mean time series
#Regions: IPCC-WGI-reference-regions-v4
#Area: sea only
#Spatial_resolution: 0.5 degrees
#Interpolation_method: cdo remapcon
#Creation_Date: 2021-03-13
"date","SEA","full_domain"
"2082-04",3.525,4.742
"2082-05",5.727,6.499
"2082-06",5.092,5.52
"2082-07",5.276,6.955
"2082-08",4.784,6.667
"2082-09",5.475,6.948
"2082-10",3.338,5.266
"2082-11",3.938,5.357
"2082-12",5.636,6.311
"2083-01",4.941,6.061
"2083-02",3.129,4.872
"2083-03",5.009,6.846
"2083-04",3.828,4.575
"2083-05",9.625,9.46
"2083-06",3.564,4.894
"2083-07",2.487,5.219
"2083-08",2.94,5.594
"2083-09",4.336,5.594
"2083-10",5.269,6.234
"2083-11",3.025,5.003
"2083-12",6.071,8.125
"2084-01",3.261,5.374
"2084-02",3.862,6.693
"2084-03",3.629,5.779
"2084-04",3.311,5.219
"2084-05",4.414,5.153
"2084-06",5.062,6.592
"2084-07",6.113,8.873
"2084-08",7.079,9.371
"2084-09",4.48,6.371
"2084-10",4.161,6.054
"2084-11",3.808,5.39
"2084-12",6.805,7.853
"2085-01",4.751,7.109
"2085-02",4.684,7.195
"2085-03",2.88,4.91
"2085-04",2.629,4.704
"2085-05",3.498,4.773
"2085-06",4.576,5.872
"2085-07",4.843,7.513
"2085-08",5.271,7.155
"2085-09",2.552,4.575
"2085-10",4.586,6.456
"2085-11",4.386,5.907
"2085-12",3.476,5.088
"2086-01",5.419,7.312
"2086-02",3.627,6.426
"2086-03",3.605,5.055
"2086-04",2.728,4.251
"2086-05",4.747,5.49
"2086-06",7.368,9.231
"2086-07",5.318,6.58
"2086-08",4.795,7.154
"2086-09",5.134,6.48
"2086-10",4.853,6.416
"2086-11",3.301,4.381
"2086-12",4.826,4.854
"2087-01",3.004,3.449
"2087-02",3.319,4.326
"2087-03",2.556,3.263
"2087-04",3.509,5.752
"2087-05",2.941,4.015
"2087-06",2.891,4.345
"2087-07",3.048,6.3
"2087-08",4.408,6.44
"2087-09",4.412,6.017
"2087-10",3.227,5.578
"2087-11",2.571,5.094
"2087-12",4.657,5.781
"2088-01",4.279,6.484
"2088-02",2.672,4.506
"2088-03",5.469,8.126
"2088-04",3.025,4.938
"2088-05",6.372,6.742
"2088-06",3.281,5.063
"2088-07",3.057,4.971
"2088-08",5.995,8.466
"2088-09",5.85,7.551
"2088-10",3.401,5.789
"2088-11",3.028,4.61
"2088-12",4.864,6.367
"2089-01",6.18,7.292
"2089-02",4.841,5.815
"2089-03",3.073,5.162
"2089-04",3.468,5.125
"2089-05",4.028,5.175
"2089-06",2.965,4.741
"2089-07",3.824,5.74
"2089-08",5.197,8.234
"2089-09",4.51,6.52
"2089-10",5.991,6.872
"2089-11",3.32,5.084
"2089-12",4.358,6.12
"2090-01",5.71,7.092
"2090-02",5.206,7.096
"2090-03",3.404,5.331
"2090-04",3.202,5.392
"2090-05",3.984,5.333
"2090-06",2.903,4.225
"2090-07",4.527,6.892
"2090-08",3.301,6.06
"2090-09",5.13,7.01
"2090-10",5.859,6.236
"2090-11",4.693,6.556
"2090-12",4.562,6.35
"2091-01",4.111,6.996
"2091-02",4.512,6.265
"2091-03",2.611,4.079
"2091-04",3.1,4.96
"2091-05",5.518,6.041
"2091-06",2.506,4.609
"2091-07",3.995,6.351
"2091-08",2.492,4.241
"2091-09",4.509,6.65
"2091-10",3.63,5.228
"2091-11",3.679,5.179
"2091-12",3.379,4.424
"2092-01",3.753,4.47
"2092-02",4.431,5.541
"2092-03",3.719,4.63
"2092-04",1.753,2.778
"2092-05",1.88,2.915
"2092-06",5.188,6.458
"2092-07",5.187,7.424
"2092-08",3.609,6.332
"2092-09",4.118,5.802
"2092-10",4.074,5.505
"2092-11",3.536,5.465
"2092-12",5.396,6.573
"2093-01",3.583,6.007
"2093-02",5.331,7.901
"2093-03",3.878,5.815
"2093-04",3.047,4.996
"2093-05",3.65,4.621
"2093-06",6.07,7.637
"2093-07",5.019,7.566
"2093-08",5.626,7.304
"2093-09",4.988,6.401
"2093-10",4.013,5.244
"2093-11",3.828,4.867
"2093-12",5.186,6.617
"2094-01",6.016,6.903
"2094-02",5.063,7.096
"2094-03",3.567,4.7
"2094-04",3.08,6.066
"2094-05",3.614,5.097
"2094-06",3.082,5.369
"2094-07",3.186,5.096
"2094-08",3.705,6.679
"2094-09",5.271,6.479
"2094-10",3.963,5.411
"2094-11",4.217,5.594
"2094-12",4.32,5.926
"2095-01",7.018,8.081
"2095-02",4.602,5.164
"2095-03",3.83,5.682
"2095-04",3.357,5.328
"2095-05",4.715,4.617
"2095-06",4.797,6.62
"2095-07",5.674,8.251
"2095-08",3.321,5.042
"2095-09",4.784,6.345
"2095-10",3.097,5.287
"2095-11",3.202,4.516
"2095-12",5.437,6.645
"2096-01",6.339,7.388
"2096-02",2.903,5.302
"2096-03",3.35,5.415
"2096-04",5.101,5.794
"2096-05",5.582,6.098
"2096-06",3.258,5.574
"2096-07",3.271,6.438
"2096-08",4.21,6.389
"2096-09",6.996,8.375
"2096-10",5,6.298
"2096-11",3.317,4.739
"2096-12",6.478,7.016
"2097-01",4.659,5.691
"2097-02",4.512,6.665
"2097-03",3.945,5.699
"2097-04",3.292,4.321
"2097-05",4.027,5.152
"2097-06",4.919,7.286
"2097-07",4.706,6.729
"2097-08",3.765,6.317
"2097-09",5.598,7.227
"2097-10",2.77,4.737
"2097-11",3.136,4.086
"2097-12",3.496,4.876
"2098-01",3.146,3.78
"2098-02",2.741,3.602
"2098-03",1.815,2.764
"2098-04",1.581,2.807
"2098-05",3.174,4.417
"2098-06",2.951,4.607
"2098-07",2.425,5.601
"2098-08",3.585,5.144
"2098-09",3.7,4.769
"2098-10",7.002,7.213
"2098-11",3.563,4.561
"2098-12",6.203,7.058
"2099-01",5.853,6.901
"2099-02",3.845,5.828
"2099-03",4.604,6.527
"2099-04",5.71,6.04
"2099-05",3.704,5.097
"2099-06",4.535,6.535
"2099-07",3.899,5.864
"2099-08",3.095,4.692
"2099-09",6.825,8.78
"2099-10",4.117,5.081
"2099-11",6.345,6.882
"2099-12",5.232,6.886
"2100-01",3.664,6.228
"2100-02",4.5,7.612
"2100-03",4.658,6.685
"2100-04",NA,NA
"2100-05",NA,NA
"2100-06",NA,NA
"2100-07",NA,NA
"2100-08",NA,NA
"2100-09",NA,NA
"2100-10",NA,NA
"2100-11",NA,NA
"2100-12",NA,NA
